,tick,liquidity_net,liquidity_gross,liquidity_shape,liquidity,price,virtual_ratio,virtual_ratio_upper,ratio,ratio_upper,token0_underlying_virtual,token1_underlying_virtual,token0_underlying,token1_underlying
397,-68280,91444630414336489609,91444630414336489609,8102949045918038639919,8598707151933121304145,0.001083391779172686424168210124,0.001083391779172686424168210124,0.001089911343008769781428613855,0.001083391779172686424168210124,0.001089911343008769781428613855,0,850309515520816199.1476663522,0,0.8503095155208161991476663522
398,-68220,0,0,8102949045918038639919,8598707151933121304145,0.001089911343008769781428613855,0.001089911343008769781428613855,0.001096470139847567285123304598,0.001089911343008769781428613855,0.001096470139847567285123304598,0,852864146368359281.7845182155,0,0.8528641463683592817845182155
399,-68160,3607982824667540798,3728007403431305628,8106557028742706180717,8602315134757788844943,0.001096470139847567285123304598,0.001096470139847567285123304598,0.001103068405782863836807366725,0.001096470139847567285123304598,0.001103068405782863836807366725,0,855785385719128810.2082373619,0,0.8557853857191288102082373619
400,-68100,-4854923600466756608,47369539727927156822,8101702105142239424109,8597460211157322088335,0.001103068405782863836807366725,0.001103068405782863836807366725,0.001109706378329193998092957375,0.001103068405782863836807366725,0.001109706378329193998092957375,0,857872033886537356.6668513798,0,0.8578720338865373566668513798
401,-68040,39391265288193369193,139961826466733174259,8141093370430432793302,8636851476445515457528,0.001109706378329193998092957375,0.001109706378329193998092957375,0.001116384296430391684566043648,0.001109706378329193998092957375,0.001116384296430391684566043648,0,864391734372035934.3286276400,0,0.86439173437203593432862764
402,-67980,-93838284327094495932,438252084815354754332,8047255086103338297370,8543013192118420961596,0.001116384296430391684566043648,0.001116384296430391684566043648,0.001123102400468191309489210479,0.001116384296430391684566043648,0.001123102400468191309489210479,0,857568952376630445.1796884581,0,0.8575689523766304451796884581
403,-67920,52727026117425597135,52727026117425597135,8099982112220763894505,8595740218235846558731,0.001123102400468191309489210479,0.001123102400468191309489210479,0.001129860932270880686901679904,0.001123102400468191309489210479,0.001129860932270880686901679904,0,865454165070102195.5383358669,0,0.8654541650701021955383358669
404,-67860,-4300246558428771,4300246558428771,8099977811974205465734,8595735917989288129960,0.001129860932270880686901679904,0.001129860932270880686901679904,0.001136660135122006005590840094,0.001129860932270880686901679904,0.001136660135122006005590840094,0,868053861539910117.0609098692,0,0.8680538615399101170609098692
405,-67800,-11970916227349848927,33440306937433359451,8088006895746855616807,8583765001761938281033,0.001136660135122006005590840094,0.001136660135122006005590840094,0.001143500253769129187283952022,0.001136660135122006005590840094,0.001143500253769129187283952022,0,869449268982546854.6662837072,0,0.8694492689825468546662837072
406,-67740,1004147581841319804108,1004147581841319804108,9092154477588175420915,9587912583603258085141,0.001143500253769129187283952022,0.001143500253769129187283952022,0.001150381534432637944294350672,0.001143500253769129187283952022,0.001150381534432637944294350672,0,974077050371281745.1385152507,0,0.9740770503712817451385152507
407,-67680,2752581001045901458,2752581001045901458,9094907058589221322373,9590665164604303986599,0.001150381534432637944294350672,0.001150381534432637944294350672,0.001157304224814608853753454071,0.001150381534432637944294350672,0.001157304224814608853753454071,0,977284009349710022.2485488146,0,0.9772840093497100222485488146
408,-67620,1588084605750548765782,1588084605750548765782,10682991664339770088155,11178749770354852752381,0.001157304224814608853753454071,0.001157304224814608853753454071,0.001164268574107723767468305349,0.001157304224814608853753454071,0.001164268574107723767468305349,0,1142531327549466215.211455981,0,1.142531327549466215211455981
409,-67560,382079332628826350021,382079332628826350021,11065070996968596438176,11560829102983679102402,0.001164268574107723767468305349,0.001164268574107723767468305349,0.001171274833004239878364269364,0.001164268574107723767468305349,0.001171274833004239878364269364,0,1185131882736997090.724508282,0,1.185131882736997090724508282
