,net_value,ETH,USDC,uni_market_net_value,uni_market_base_uncollected,uni_market_quote_uncollected,uni_market_base_in_position,uni_market_quote_in_position,uni_market_position_count
2024-01-01 12:43:00,2292580.644426639755489690085,169.2757321262014611592018932,0,1902251.966899868127453608519,116.3281908326490818418482463,0.04602697074802873969634934975,1167627.710684625984141619397,318.4915912658813670656526863,1
2024-01-01 12:44:00,2292582.060228353253679151851,169.2757321262014611592018932,0,1902253.382701581625643070285,116.3281908326490818418482463,0.04664096834901592012554415781,1167627.710684625984141619397,318.4915912658813670656526863,1
2024-01-01 12:45:00,2292247.108574839907889369617,169.2757321262014611592018932,0,1902035.506235508361099610714,116.3281908326490818418482463,0.04823056450782157877625792747,1159413.10551530270139887871,322.0545933445065743692674003,1
2024-01-01 12:46:00,2292247.123934517354677748532,169.2757321262014611592018932,0,1902035.521595185807887989629,116.3281908326490818418482463,0.04823722761222298610833333937,1159413.10551530270139887871,322.0545933445065743692674003,1
2024-01-01 12:47:00,2292247.132875845627272879784,169.2757321262014611592018932,0,1902035.530536514080483120881,116.3281908326490818418482463,0.04824110640485870084131139452,1159413.10551530270139887871,322.0545933445065743692674003,1
2024-01-01 12:48:00,2292247.133061030870090932807,169.2757321262014611592018932,0,1902035.530721699323301173904,116.3281908326490818418482463,0.04824118673913725397967126613,1159413.10551530270139887871,322.0545933445065743692674003,1
2024-01-01 12:49:00,2292247.446048882131913005750,169.2757321262014611592018932,0,1902035.843709550585123246847,116.3668590793976327855131920,0.04836018794671839900466932431,1159413.10551530270139887871,322.0545933445065743692674003,1
2024-01-01 12:50:00,2292248.465661138488264005358,169.2757321262014611592018932,0,1902036.863321806941474246455,116.8938393806447080023172256,0.04857389413682129455780126230,1159413.10551530270139887871,322.0545933445065743692674003,1
2024-01-01 12:51:00,2292476.899761858059492662659,169.2757321262014611592018932,0,1902187.251199942623000230336,119.1427765039304819260384003,0.04865099614021815696409726970,1164889.372057136369549046159,319.6791992455189328731295433,1
2024-01-01 12:52:00,2291438.832579128847721163355,169.2757321262014611592018932,0,1901539.259092304442397128423,164.2948122170053047874171490,0.07353361395311673506442413422,1137513.514519448192766096551,331.5585453721074151021133994,1
2024-01-01 12:53:00,2290800.335020027011118487878,169.2757321262014611592018932,0,1901134.619420213732567525304,189.7029489237106547630407653,0.08788373853772716989774852648,1121094.568669870026499108164,338.6890044712842165613019422,1
2024-01-01 12:54:00,2290455.913865052311134753435,169.2757321262014611592018932,0,1900907.074603872113317803061,191.5650346526354810386600285,0.09037471693730695695898701881,1112886.94259945432417124102,342.2550362376292715216116799,1
2024-01-01 12:55:00,2290455.942008509374581833037,169.2757321262014611592018932,0,1900907.102747329176764882663,191.5650346526354810386600285,0.09038694648035478826255772515,1112886.94259945432417124102,342.2550362376292715216116799,1
2024-01-01 12:56:00,2290456.652533613234433179555,169.2757321262014611592018932,0,1900907.813272433036616229181,192.0796667986865606422896205,0.09047207039938465411281502455,1112886.94259945432417124102,342.2550362376292715216116799,1
2024-01-01 12:57:00,2290457.596567682664929194695,169.2757321262014611592018932,0,1900908.757306502467112244321,192.1182027251536676168699221,0.09086554830418281186255133711,1112886.94259945432417124102,342.2550362376292715216116799,1
2024-01-01 12:58:00,2290457.685166848909922870476,169.2757321262014611592018932,0,1900908.845905668712105920102,192.2068018913986612926511404,0.09086554830418281186255133711,1112886.94259945432417124102,342.2550362376292715216116799,1
2024-01-01 12:59:00,2289753.430642449034672560346,169.2757321262014611592018932,0,1900438.238901379127791193135,192.2068018913986612926511404,0.09384303996793896940039385619,1096475.383244104069649711947,349.3887046049711519942472766,1
2024-01-01 13:00:00,2289729.326079811420148047708,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:01:00,2289729.326079811420148047708,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:02:00,2289958.312871642818263760137,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:03:00,2289500.385078469700389704145,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:04:00,2289500.385078469700389704145,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:05:00,2289500.385078469700389704145,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:06:00,2289500.385078469700389704145,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:07:00,2289500.385078469700389704145,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:08:00,2289614.849855901688669461938,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:09:00,2289843.813751343542599781336,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:10:00,2290760.127375402108830713343,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:11:00,2290416.423863410704732318296,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:12:00,2290530.980244721187112510351,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:13:00,2290760.127375402108830713343,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:14:00,2290760.127375402108830713343,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:15:00,2291103.934008758559413592022,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:16:00,2291218.559141083576579252205,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:17:00,2291218.559141083576579252205,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:18:00,2291218.559141083576579252205,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:19:00,2291218.559141083576579252205,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:20:00,2291677.174306979056628684449,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:21:00,2292135.972946459639330390369,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:22:00,2292250.701282678426604042231,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:23:00,2292250.701282678426604042231,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:24:00,2292135.972946459639330390369,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:25:00,2292135.972946459639330390369,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:26:00,2292021.256081927305290142532,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:27:00,2292135.972946459639330390369,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:28:00,2292365.441091730835756421458,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:29:00,2292365.441091730835756421458,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:30:00,2292365.441091730835756421458,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:31:00,2292365.441091730835756421458,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:32:00,2292365.441091730835756421458,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:33:00,2292365.441091730835756421458,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:34:00,2292480.192374764150149715924,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:35:00,2292480.192374764150149715924,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:36:00,2292480.192374764150149715924,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:37:00,2292480.192374764150149715924,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:38:00,2292480.192374764150149715924,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:39:00,2292480.192374764150149715924,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:40:00,2292135.972946459639330390369,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:41:00,2292135.972946459639330390369,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:42:00,2292250.701282678426604042231,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:43:00,2292480.192374764150149715924,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:44:00,2292939.312269656143108508814,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:45:00,2292939.312269656143108508814,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:46:00,2292939.312269656143108508814,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:47:00,2292939.312269656143108508814,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:48:00,2292594.955132925767874449719,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:49:00,2292709.729367363201760955986,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:50:00,2292709.729367363201760955986,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:51:00,2292709.729367363201760955986,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:52:00,2292709.729367363201760955986,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:53:00,2292594.955132925767874449719,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:54:00,2292480.192374764150149715924,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:55:00,2292480.192374764150149715924,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:56:00,2292480.192374764150149715924,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:57:00,2292480.192374764150149715924,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:58:00,2292250.701282678426604042231,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 13:59:00,2292250.701282678426604042231,497.7967679954692677915147361,1144852.610758586902811767535,0E-24,0,0,0,0,0
2024-01-01 14:00:00,2291231.033888860711509968218,121.2674578609764090328430232,0,2011966.696961711468667495486,0E-33,0.005581309219946323527834104580,1145608.901235999999900683199,376.2007350494028098244889287,1
2024-01-01 14:01:00,2289972.162779015164117372136,121.2674578609764090328430232,0,2011014.832387865067908636356,1.522477635426571192093424470,0.01278415697245901648091495428,1113718.394598501278326845994,390.0564539550276625433715633,1
2024-01-01 14:02:00,2289974.343183193025035408158,121.2674578609764090328430232,0,2011017.012792042928826672378,1.531484270777993858175495307,0.01372810011823143446438924600,1113718.394598501278326845994,390.0564539550276625433715633,1
2024-01-01 14:03:00,2289150.909467328752726876192,121.2674578609764090328430232,0,2010388.771122826511000903140,1.531484270777993858175495307,0.01664849209487736176100166455,1093433.565751917739081307539,398.8776980245593341529366746,1
2024-01-01 14:04:00,2288795.206354045448248401628,121.2674578609764090328430232,0,2010116.679928105459823581615,1.531484270777993858175495307,0.01849503049404795768724599203,1084742.240705256520487302006,402.6591763856405229595232814,1
2024-01-01 14:05:00,2288199.019396067836310066336,121.2674578609764090328430232,0,2009659.790441313652014759817,3.061675168696976421408474312,0.02186828585520973472959893265,1070259.595610526397594433682,408.9629008870926610132306287,1
2024-01-01 14:06:00,2288199.064038944493466035712,121.2674578609764090328430232,0,2009659.835084190309170729193,3.061675168696976421408474312,0.02188772199777439241024594601,1070259.595610526397594433682,408.9629008870926610132306287,1
2024-01-01 14:07:00,2289054.665540469284323946371,121.2674578609764090328430232,0,2010320.400622458843642041510,12.83096810404298466969312116,0.02193934359198886262977261087,1090536.312553648562491239327,400.1381277906232467047188658,1
2024-01-01 14:08:00,2289054.676692626350300846956,121.2674578609764090328430232,0,2010320.411774615909618942095,12.83096810404298466969312116,0.02194419550259789790611712432,1090536.312553648562491239327,400.1381277906232467047188658,1
2024-01-01 14:09:00,2289536.124836723481972780570,121.2674578609764090328430232,0,2010690.349487574977100877972,17.12201278449480264112656345,0.02194465792904594556314976121,1102126.19452992788259563562,395.0967868143378593078177859,1
2024-01-01 14:10:00,2289537.505122399396505400407,121.2674578609764090328430232,0,2010691.729773250891633497809,17.12201278449480264112656345,0.02254493144880965840011086818,1102126.19452992788259563562,395.0967868143378593078177859,1
2024-01-01 14:11:00,2289538.489174645285133152163,121.2674578609764090328430232,0,2010692.713825496780261249565,17.68487286097505976343992834,0.02272810404158481658701547952,1102126.19452992788259563562,395.0967868143378593078177859,1
2024-01-01 14:12:00,2289420.132939631272126877520,121.2674578609764090328430232,0,2010602.239379838746507536857,17.86361457927145302702230224,0.02287488783930070251415596695,1099228.506732814447207104263,396.3570275395671635064520842,1
2024-01-01 14:13:00,2289420.368885845733684911701,121.2674578609764090328430232,0,2010602.475326053208065571038,18.00986282737955365468278978,0.02291390055909463678246459679,1099228.506732814447207104263,396.3570275395671635064520842,1
2024-01-01 14:14:00,2289420.725641858276441938269,121.2674578609764090328430232,0,2010602.832082065750822597606,18.04932153118410670920856521,0.02305190403342531059782909752,1099228.506732814447207104263,396.3570275395671635064520842,1
2024-01-01 14:15:00,2289421.129459245850155504146,121.2674578609764090328430232,0,2010603.235899453324536163483,18.08387455588213258939941441,0.02321250976067209770491611247,1099228.506732814447207104263,396.3570275395671635064520842,1
2024-01-01 14:16:00,2289421.341272723809341193666,121.2674578609764090328430232,0,2010603.447712931283721853003,18.08387455588213258939941441,0.02330463470173974845487767813,1099228.506732814447207104263,396.3570275395671635064520842,1
2024-01-01 14:17:00,2289782.595288265418127887454,121.2674578609764090328430232,0,2010881.047995589330063525427,22.88325108244269487875120887,0.02359619878931935403340913231,1107922.004773702391735783774,392.5764943826613792397598664,1
2024-01-01 14:18:00,2289782.939319678463053006494,121.2674578609764090328430232,0,2010881.392027002374988644467,22.88325108244269487875120887,0.02374578496153408660650228320,1107922.004773702391735783774,392.5764943826613792397598664,1
2024-01-01 14:19:00,2290258.762581995950693157123,121.2674578609764090328430232,0,2011245.637935194320553678634,28.17608049132455422088499513,0.02376451106703517505529042552,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 14:20:00,2290258.768659546757539131076,121.2674578609764090328430232,0,2011245.644012745127399652587,28.17608049132455422088499513,0.02376715255258285352278476840,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 14:21:00,2290258.860526458837974662573,121.2674578609764090328430232,0,2011245.735879657207835184084,28.18583367127303778796215259,0.02380284163912214917986951655,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 14:22:00,2290142.079085813762815948018,121.2674578609764090328430232,0,2011156.852961624551597591365,28.31477083592998644057232097,0.02393079395470112252690201806,1116616.806871896543786219201,388.7965282348524031347416717,1
2024-01-01 14:23:00,2289676.262023420209418772325,121.2674578609764090328430232,0,2010802.602096736789696382537,28.31477083592998644057232097,0.02644534305621863642908799202,1105024.0272078092450037136,393.8366090964193076455535696,1
2024-01-01 14:24:00,2289441.707076752165220839276,121.2674578609764090328430232,0,2010623.813516959639601498613,28.31889367070320596962680440,0.02771086027397777376266610114,1099228.506732814447207104263,396.3570275395671635064520842,1
2024-01-01 14:25:00,2289441.999952400293952553801,121.2674578609764090328430232,0,2010624.106392607768333213138,28.41642547018804164039837900,0.02779582200879105446204466108,1099228.506732814447207104263,396.3570275395671635064520842,1
2024-01-01 14:26:00,2289442.169691062693321436821,121.2674578609764090328430232,0,2010624.276131270167702096158,28.51395726967287731116995360,0.02782722724822517154803310810,1099228.506732814447207104263,396.3570275395671635064520842,1
2024-01-01 14:27:00,2289442.379972880544337688309,121.2674578609764090328430232,0,2010624.486413088018718347646,28.61055023480507247812530944,0.02787667442674130153031468519,1099228.506732814447207104263,396.3570275395671635064520842,1
2024-01-01 14:28:00,2289207.178567129699402972941,121.2674578609764090328430232,0,2010445.040222627457676999889,28.72179936707559988523430140,0.02929838178133657913234562788,1093433.565751917739081307539,398.8776980245593341529366746,1
2024-01-01 14:29:00,2289087.740412195518604073069,121.2674578609764090328430232,0,2010353.475494185077922168208,28.72179936707559988523430140,0.02941551414233576512284940957,1090536.312553648562491239327,400.1381277906232467047188658,1
2024-01-01 14:30:00,2289929.733643984657757751630,121.2674578609764090328430232,0,2011000.296196579302084583167,38.32426543220041668259393184,0.02953436125635400370142277641,1110820.127234851542280102569,391.3164426699141023051891034,1
2024-01-01 14:31:00,2290522.437654023965296985003,121.2674578609764090328430232,0,2011453.507592161728363462317,44.82179630697129327822106427,0.02961100917752314023048565627,1125312.913223010389422936507,385.0171290110995008505455484,1
2024-01-01 14:32:00,2290524.291923612666926135444,121.2674578609764090328430232,0,2011455.361861750429992612758,45.05703211009439269076429867,0.03031454902097550492560302645,1125312.913223010389422936507,385.0171290110995008505455484,1
2024-01-01 14:33:00,2291574.024451329083629230809,121.2674578609764090328430232,0,2012253.831864151041666697154,57.00479044162447395682911203,0.03051462512294551274530092127,1151409.059750445116252561901,373.6823320339611997743775283,1
2024-01-01 14:34:00,2291574.149262626432542038286,121.2674578609764090328430232,0,2012253.956675448390579504631,57.12960173897338676430641581,0.03051462512294551274530092127,1151409.059750445116252561901,373.6823320339611997743775283,1
2024-01-01 14:35:00,2291574.279229998221970956636,121.2674578609764090328430232,0,2012254.086642820180008422981,57.16433202928141432596785585,0.03055597250516795494099038240,1151409.059750445116252561901,373.6823320339611997743775283,1
2024-01-01 14:36:00,2291460.725853711980649797922,121.2674578609764090328430232,0,2012168.462492870022883040943,57.26214873449394482012054275,0.03077012178657760124602496110,1148508.907994866000031362996,374.9415020632182152957265602,1
2024-01-01 14:37:00,2291460.725853711980649797922,121.2674578609764090328430232,0,2012168.462492870022883040943,57.26214873449394482012054275,0.03077012178657760124602496110,1148508.907994866000031362996,374.9415020632182152957265602,1
2024-01-01 14:38:00,2291460.761025276956474456492,121.2674578609764090328430232,0,2012168.497664434998707699513,57.26214873449394482012054275,0.03078539312357163702923980734,1148508.907994866000031362996,374.9415020632182152957265602,1
2024-01-01 14:39:00,2291126.005272685021646225376,121.2674578609764090328430232,0,2011917.512836108018570137893,59.65852039368274500728408736,0.03380502839813611182951305797,1139809.322679410542494545154,378.7193899051459640356053212,1
2024-01-01 14:40:00,2290322.767357146824460388598,121.2674578609764090328430232,0,2011309.642710345194320910109,59.65852039368274500728408736,0.03789969171232715964423687525,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 14:41:00,2290678.130458882133764343920,121.2674578609764090328430232,0,2011581.293504013710607127882,64.79215139024809937935986560,0.03801897813439719612440794064,1128211.9052078444566693543,383.757455238275543961533004,1
2024-01-01 14:42:00,2290912.155368467500558573971,121.2674578609764090328430232,0,2011759.496255239734168042258,66.90499222283875805305790260,0.03801897813439719612440794064,1134010.324022686757466909849,381.2382966263746925621428359,1
2024-01-01 14:43:00,2291261.988361243538168730766,121.2674578609764090328430232,0,2012025.575075422877392335674,70.84860457109856623890104529,0.03806633065944261652075900282,1142709.039466597823897084651,377.4600309956627510473900965,1
2024-01-01 14:44:00,2291262.473754525152485799025,121.2674578609764090328430232,0,2012026.060468704491709403933,71.15919467724490636595019726,0.03814224460084298104271678273,1142709.039466597823897084651,377.4600309956627510473900965,1
2024-01-01 14:45:00,2291262.612562647000596514496,121.2674578609764090328430232,0,2012026.199276826339820119404,71.29800279909301708142104392,0.03814224460084298104271678273,1142709.039466597823897084651,377.4600309956627510473900965,1
2024-01-01 14:46:00,2291262.623137035907304658424,121.2674578609764090328430232,0,2012026.209851215246528263332,71.29800279909301708142104392,0.03814683687176517355897186058,1142709.039466597823897084651,377.4600309956627510473900965,1
2024-01-01 14:47:00,2290691.284826555838221264876,121.2674578609764090328430232,0,2011594.447871687415064048838,71.34669705483797485318813991,0.04088659801182944152900298282,1128211.9052078444566693543,383.757455238275543961533004,1
2024-01-01 14:48:00,2290345.514695334191699214857,121.2674578609764090328430232,0,2011332.390048532561559736368,71.36224740365729121319431959,0.04269957578510254484786380844,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 14:49:00,2290345.801034097845692254589,121.2674578609764090328430232,0,2011332.676387296215552776100,71.44037822967058429723826076,0.04279006918872334766296552282,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 14:50:00,2290345.932224614779793808333,121.2674578609764090328430232,0,2011332.807577813149654329844,71.45579564725070376190942245,0.04284038764404732589697905460,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 14:51:00,2290346.040371387654530995131,121.2674578609764090328430232,0,2011332.915724586024391516642,71.49320986778338348567703096,0.04287113012908776246141805172,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 14:52:00,2290347.957998774973855338201,121.2674578609764090328430232,0,2011334.833351973343715859712,72.09868442789666806931670380,0.04344143103475948968267457116,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 14:53:00,2290348.075057044255306873895,121.2674578609764090328430232,0,2011334.950410242625167395406,72.17175991803100702819119147,0.04346054726745851747414579978,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 14:54:00,2290348.173526169800434871913,121.2674578609764090328430232,0,2011335.048879368170295393424,72.17175991803100702819119147,0.04350334489766952299009098614,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 14:55:00,2290348.214816125734458923622,121.2674578609764090328430232,0,2011335.090169324104319445133,72.17175991803100702819119147,0.04352129074877473275351295587,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 14:56:00,2290348.236900777022285806583,121.2674578609764090328430232,0,2011335.112253975392146328094,72.19384456931883391115187017,0.04352129074877473275351295587,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 14:57:00,2290348.236900777022285806583,121.2674578609764090328430232,0,2011335.112253975392146328094,72.19384456931883391115187017,0.04352129074877473275351295587,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 14:58:00,2290348.358502932416968180971,121.2674578609764090328430232,0,2011335.233856130786828702482,72.19384456931883391115187017,0.04357414268638087858680866190,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 14:59:00,2290348.436936114121883294290,121.2674578609764090328430232,0,2011335.312289312491743815801,72.19384456931883391115187017,0.04360823209550578417345032907,1119515.364062282644806567267,387.5366655062388247307645438,1
2024-01-01 15:00:00,2290453.994880522117052246227,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:01:00,2290453.994880522117052246227,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:02:00,2290683.052869658210966258423,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:03:00,2290683.052869658210966258423,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:04:00,2290683.052869658210966258423,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:05:00,2290339.483063299212617019936,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:06:00,2290339.483063299212617019936,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:07:00,2290339.483063299212617019936,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:08:00,2290339.483063299212617019936,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:09:00,2290339.483063299212617019936,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:10:00,2290339.483063299212617019936,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:11:00,2290453.994880522117052246227,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:12:00,2290453.994880522117052246227,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:13:00,2290453.994880522117052246227,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:14:00,2290339.483063299212617019936,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:15:00,2290339.483063299212617019936,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:16:00,2290339.483063299212617019936,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:17:00,2290339.483063299212617019936,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:18:00,2290339.483063299212617019936,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:19:00,2290339.483063299212617019936,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:20:00,2291255.898298305306344579229,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:21:00,2291599.743056728179987353802,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:22:00,2292631.896438274240184885681,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:23:00,2292631.896438274240184885681,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:24:00,2293205.716483609489849546155,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:25:00,2293550.146245984450124683027,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:26:00,2293550.146245984450124683027,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:27:00,2293435.324844583417268991538,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:28:00,2293435.324844583417268991538,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:29:00,2293435.324844583417268991538,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:30:00,2293435.324844583417268991538,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:31:00,2293894.679347621360188913623,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:32:00,2294354.217620023625932227853,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
2024-01-01 15:33:00,2293664.979129525623083660085,497.7026434595566940742981730,1145221.310834254860354105177,0E-24,0,0,0,0,0
