,net_value,ETH,USDC,uni_market_net_value,uni_market_base_uncollected,uni_market_quote_uncollected,uni_market_base_in_position,uni_market_quote_in_position,uni_market_position_count
2024-01-01 00:10:00,1002.127754572550927913410223,0,70.7910487511767214637343916,931.3367058213742064496758312,0.03672895425946433759050910387,0.000001156449394935779532949798989,495.9826211761329545526871114,0.1898831204724992799796633111,1
2024-01-01 00:11:00,1002.174129125106050529459073,0,70.7910487511767214637343916,931.3830803739293290657246816,0.03875589588450238416964753277,0.000001541565658657521096918938416,497.3248043333683943160072513,0.1892976930068619294867361992,1
2024-01-01 00:12:00,1002.306512848006791040466538,0,70.7910487511767214637343916,931.5154640968300695767321459,0.04104816939497504416211460103,0.000001749387368376311219271136948,501.351756463377342128888316,0.1875415862191652253574211518,1
2024-01-01 00:13:00,1002.306570830463555290209983,0,70.7910487511767214637343916,931.5155220792868338264755916,0.04104816939497504416211460103,0.000001774669048169183639163441400,501.351756463377342128888316,0.1875415862191652253574211518,1
2024-01-01 00:14:00,1002.566430732697147362690854,0,70.7910487511767214637343916,931.7753819815204258989564627,0.04510409971909638853967494640,0.000001810737483884361921294765582,509.4074729877671514460277998,0.1840301627535542705700980373,1
2024-01-01 00:15:00,1002.566430732697147362690854,0,70.7910487511767214637343916,931.7753819815204258989564627,0.04510409971909638853967494640,0.000001810737483884361921294765582,509.4074729877671514460277998,0.1840301627535542705700980373,1
2024-01-01 00:16:00,1002.566485997172865551967930,0,70.7910487511767214637343916,931.7754372459961440882335382,0.04512276743396977250113271627,0.000001826684939346396371888909229,509.4074729877671514460277998,0.1840301627535542705700980373,1
2024-01-01 00:17:00,1002.566589668289179206615002,0,70.7910487511767214637343916,931.7755409171124577428806107,0.04512276743396977250113271627,0.000001871860809339985572953517345,509.4074729877671514460277998,0.1840301627535542705700980373,1
2024-01-01 00:18:00,1002.314572558106093127955032,0,70.7910487511767214637343916,931.5235238069293716642206405,0.04512649399554676762334755327,0.000003485362677600329620464197165,501.351756463377342128888316,0.1875415862191652253574211518,1
2024-01-01 00:19:00,1002.272349320867132604207323,0,70.7910487511767214637343916,931.4813005696904111404729311,0.04527510253810450859037341081,0.000003792192883898739461848742074,500.0093719736352140932725232,0.1881269258816582147499477584,1
2024-01-01 00:20:00,1002.272541842652260647953028,0,70.7910487511767214637343916,931.4814930914755391842186360,0.04527510253810450859037341081,0.000003876145188161451936081053838,500.0093719736352140932725232,0.1881269258816582147499477584,1
2024-01-01 00:21:00,1002.144584216851485917879062,0,70.7910487511767214637343916,931.3535354656747644541446701,0.04534573489582888373750390497,0.000004738878760422666719997382433,495.9826211761329545526871114,0.1898831204724992799796633111,1
2024-01-01 00:22:00,1002.144598415228021793362980,0,70.7910487511767214637343916,931.3535496640513003296285886,0.04534573489582888373750390497,0.000004745072054640628813381042106,495.9826211761329545526871114,0.1898831204724992799796633111,1
2024-01-01 00:23:00,1002.364382674768853766860342,0,70.7910487511767214637343916,931.5733339235921323031259506,0.04897177149688199211631502564,0.000004801713275220798591205688213,502.6942080706660605525155126,0.1869562758214605197826560508,1
2024-01-01 00:24:00,1002.407228378248344011709209,0,70.7910487511767214637343916,931.6161796270716225479748170,0.04899972070870945553292630317,0.000004802525474854426048666913608,504.0367267988571628009348721,0.1863709946870809683452731802,1
2024-01-01 00:25:00,1002.407259389208457593390225,0,70.7910487511767214637343916,931.6162106380317361296558331,0.04901835351659443114400048819,0.000004807921553596551867063291722,504.0367267988571628009348721,0.1863709946870809683452731802,1
2024-01-01 00:26:00,1002.407403208511013958224289,0,70.7910487511767214637343916,931.6163544573342924944898973,0.04911943072003240215119265503,0.000004826554361481527478137476739,504.0367267988571628009348721,0.1863709946870809683452731802,1
2024-01-01 00:27:00,1001.805088414154211427786609,0,70.7910487511767214637343916,931.0140396629774899640522176,0.04915112275479114325463538917,0.000008709506866197759480090298883,485.2475713849577764647411467,0.1945675940636361537614715527,1
2024-01-01 00:28:00,1001.628512885305076212379473,0,70.7910487511767214637343916,930.8374641341283547486450812,0.04915112275479114325463538917,0.000009906060257940867109199566469,479.8816564516679291382731076,0.1969105335887991810141037937,1
2024-01-01 00:29:00,1001.496964245778745502437511,0,70.7910487511767214637343916,930.7059154946020240387031197,0.05025166568021372278745734729,0.00001130365891159262152239797627,475.8579244341433230784884736,0.1986680457537342973356414463,1
2024-01-01 00:30:00,1001.497074105980681840714273,0,70.7910487511767214637343916,930.7060253548039603769798814,0.05029580284439537858884165076,0.00001133237015892621588427670579,475.8579244341433230784884736,0.1986680457537342973356414463,1
2024-01-01 00:31:00,1001.497354505443600978038388,0,70.7910487511767214637343916,930.7063057542668795143039964,0.05041823344304215344141046055,0.00001140137918967217624701811788,475.8579244341433230784884736,0.1986680457537342973356414463,1
2024-01-01 00:32:00,1001.497614484518434151898619,0,70.7910487511767214637343916,930.7065657333417126881642276,0.05041823344304215344141046055,0.00001151495159554537391539261477,475.8579244341433230784884736,0.1986680457537342973356414463,1
2024-01-01 00:33:00,1001.452319325768549942344950,0,70.7910487511767214637343916,930.6612705745918284786105586,0.05042260128497603017913653118,0.00001162102930479849894891297281,474.5168145404087527596725217,0.199253941725296636123816847,1
2024-01-01 00:34:00,1001.452736032500945173346819,0,70.7910487511767214637343916,930.6616872813242237096124277,0.05042260128497603017913653118,0.00001180308672157587323223874035,474.5168145404087527596725217,0.199253941725296636123816847,1
2024-01-01 00:35:00,1001.452835941012884465445676,0,70.7910487511767214637343916,930.6617871898361630017112840,0.05052250979691532227799282858,0.00001180308672157587323223874035,474.5168145404087527596725217,0.199253941725296636123816847,1
2024-01-01 00:36:00,1001.453289903198742205616191,0,70.7910487511767214637343916,930.6622411520220207418817997,0.05084587884158539488012073269,0.00001186014231507878678421676402,474.5168145404087527596725217,0.199253941725296636123816847,1
2024-01-01 00:37:00,1001.728132600909592231992089,0,70.7910487511767214637343916,930.9370838497328707682576975,0.05437664024661616852302787489,0.00001186071236902917895419177184,482.5644797771465788690205904,0.1957390052556580662921611384,1
2024-01-01 00:38:00,1001.728414551329704819906042,0,70.7910487511767214637343916,930.9373658001529833561716501,0.05461899110065360049053113597,0.00001187800287580952119613765596,482.5644797771465788690205904,0.1957390052556580662921611384,1
2024-01-01 00:39:00,1002.133025644921628548245049,0,70.7910487511767214637343916,931.3419768937449070845106576,0.06091077209577607193854890296,0.00001192450725354180959545346509,494.6405051230226091172618609,0.1904685772087781645949983157,1
2024-01-01 00:40:00,1002.133047087181653918791769,0,70.7910487511767214637343916,931.3419983360049324550573777,0.06091077209577607193854890296,0.00001193386124584664047896970431,494.6405051230226091172618609,0.1904685772087781645949983157,1
2024-01-01 00:41:00,1002.133183742840507827597739,0,70.7910487511767214637343916,931.3421349916637863638633471,0.06103391259652629875701597690,0.00001193975711152268548223230941,494.6405051230226091172618609,0.1904685772087781645949983157,1
2024-01-01 00:42:00,1002.133857451755274930056755,0,70.7910487511767214637343916,931.3428087005785534663223638,0.06108719555173891471965244017,0.00001221041233371117273586459188,494.6405051230226091172618609,0.1904685772087781645949983157,1
2024-01-01 00:43:00,1002.090348305260842012781894,0,70.7910487511767214637343916,931.2992995540841205490475024,0.06108719555173891471965244017,0.00001230539436207181058561344261,493.2984561706824033745160026,0.1910540632171620788229747173,1
2024-01-01 00:44:00,1002.047516397056541041538860,0,70.7910487511767214637343916,931.2564676458798195778044689,0.06108786476101499908876348745,0.00001275224390033097664657610640,491.9564743157575504243857578,0.1916395784991145913267712586,1
2024-01-01 00:45:00,1002.005827248084117670961416,0,70.7910487511767214637343916,931.2147784969073962072270246,0.06114463966672716679542951028,0.00001373000722824638894918241728,490.6145595548934310935729775,0.1922251230560993439461704593,1
2024-01-01 00:46:00,1002.005909826539458653855423,0,70.7910487511767214637343916,931.2148610753627371901210312,0.06114463966672716679542951028,0.00001376604214198844832752309317,490.6145595548934310935729775,0.1922251230560993439461704593,1
2024-01-01 00:47:00,1002.139437328114603721642599,0,70.7910487511767214637343916,931.3483885769378822579082070,0.06310108449464960595821893703,0.00001376604214198844832752309317,494.6405051230226091172618609,0.1904685772087781645949983157,1
2024-01-01 00:48:00,1002.139535853563756761702254,0,70.7910487511767214637343916,931.3484871023870352979678626,0.06311776945985917696316577041,0.00001380174431406009848908826657,494.6405051230226091172618609,0.1904685772087781645949983157,1
2024-01-01 00:49:00,1002.139618922730670895737010,0,70.7910487511767214637343916,931.3485701715539494320026186,0.06311776945985917696316577041,0.00001383798248798225686730423504,494.6405051230226091172618609,0.1904685772087781645949983157,1
2024-01-01 00:50:00,1002.139618922730670895737010,0,70.7910487511767214637343916,931.3485701715539494320026186,0.06311776945985917696316577041,0.00001383798248798225686730423504,494.6405051230226091172618609,0.1904685772087781645949983157,1
2024-01-01 00:51:00,1002.141797929318246017496419,0,70.7910487511767214637343916,931.3507491781415245537620275,0.06529677604743429872257466204,0.00001383798248798225686730423504,494.6405051230226091172618609,0.1904685772087781645949983157,1
2024-01-01 00:52:00,1002.141797929318246017496419,0,70.7910487511767214637343916,931.3507491781415245537620275,0.06529677604743429872257466204,0.00001383798248798225686730423504,494.6405051230226091172618609,0.1904685772087781645949983157,1
2024-01-01 00:53:00,1002.229940233539040688685842,0,70.7910487511767214637343916,931.4388914823623192249514502,0.06631542077121325942094075775,0.00001386359932891635491974193419,497.3248043333683943160072513,0.1892976930068619294867361992,1
2024-01-01 00:54:00,1002.405494525454801450229693,0,70.7910487511767214637343916,931.6144457742780799864953010,0.06920678581205786694108169408,0.00001390358212993454943048066843,502.6942080706660605525155126,0.1869562758214605197826560508,1
2024-01-01 00:55:00,1002.405565193102677276797013,0,70.7910487511767214637343916,931.6145164419259558130626211,0.06924314863804474389755810308,0.00001391853832273944564894581482,502.6942080706660605525155126,0.1869562758214605197826560508,1
2024-01-01 00:56:00,1002.664937112538054375911737,0,70.7910487511767214637343916,931.8738883613613329121773458,0.07359695179623219141268931286,0.00001394477654745196443202182658,510.750327370812947155450927,0.1834450279138561047708573801,1
2024-01-01 00:57:00,1002.665099794958979336515282,0,70.7910487511767214637343916,931.8740510437822578727808907,0.07359695179623219141268931286,0.00001401566017734567032527504956,510.750327370812947155450927,0.1834450279138561047708573801,1
2024-01-01 00:58:00,1002.665099794958979336515282,0,70.7910487511767214637343916,931.8740510437822578727808907,0.07359695179623219141268931286,0.00001401566017734567032527504956,510.750327370812947155450927,0.1834450279138561047708573801,1
2024-01-01 00:59:00,1002.665156790939357442324997,0,70.7910487511767214637343916,931.8741080397626359785906051,0.07359695179623219141268931286,0.00001404049434169840095127595110,510.750327370812947155450927,0.1834450279138561047708573801,1
2024-01-01 01:00:00,1002.625015593600199331280279,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:01:00,1002.424532685474953822170539,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:02:00,1002.324321298336071709895072,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:03:00,1002.324321298336071709895072,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:04:00,1002.274223119743910370918992,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:05:00,1002.274223119743910370918992,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:06:00,1002.274223119743910370918992,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:07:00,1002.274223119743910370918992,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:08:00,1002.274223119743910370918992,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:09:00,1002.274223119743910370918992,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:10:00,1002.224129950468676555324471,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:11:00,1002.224129950468676555324471,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:12:00,1002.374424486746092265005050,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:13:00,1002.775430407597524677382459,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:14:00,1002.775430407597524677382459,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:15:00,1002.725287122605077221721299,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:16:00,1003.026222057516659804722603,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:17:00,1003.026222057516659804722603,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:18:00,1003.176757245489755212924546,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:19:00,1003.176757245489755212924546,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:20:00,1003.176757245489755212924546,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:21:00,1003.176757245489755212924546,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:22:00,1003.126573831826385626422916,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:23:00,1003.126573831826385626422916,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:24:00,1003.126573831826385626422916,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:25:00,1003.126573831826385626422916,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:26:00,1003.277139128342427533437454,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:27:00,1003.277139128342427533437454,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:28:00,1003.427749598964533713801869,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:29:00,1003.427749598964533713801869,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:30:00,1003.427749598964533713801869,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:31:00,1003.427749598964533713801869,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:32:00,1003.578405257246291255154202,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:33:00,1003.578405257246291255154202,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:34:00,1003.729106116745353727879948,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:35:00,1003.779349783637215211191724,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:36:00,1004.030643493646347483497950,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:37:00,1003.980374699896170918467115,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:38:00,1004.432974853537381890968606,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:39:00,1004.432974853537381890968606,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:40:00,1004.432974853537381890968606,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:41:00,1004.231768942467934644199607,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:42:00,1004.282062875642368385603015,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:43:00,1004.282062875642368385603015,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:44:00,1004.282062875642368385603015,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:45:00,1004.432974853537381890968606,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:46:00,1004.583932109553274149214106,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:47:00,1004.583932109553274149214106,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:48:00,1004.583932109553274149214106,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:49:00,1004.634261259044416424568016,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:50:00,1004.634261259044416424568016,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:51:00,1004.634261259044416424568016,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:52:00,1004.634261259044416424568016,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:53:00,1004.634261259044416424568016,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:54:00,1004.634261259044416424568016,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:55:00,1004.533607992473839817293389,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:56:00,1004.432974853537381890968606,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:57:00,1004.432974853537381890968606,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:58:00,1004.432974853537381890968606,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 01:59:00,1004.432974853537381890968606,0.2184395384491686345522211778,501.2924371981305206101177806,0E-24,0,0,0,0,0
2024-01-01 02:00:00,1004.432761410921366006399988,0.0721714545659244721323652811,0,838.1973595625422559078899755,0.0002214352752741357331051499928,1.196040419451340396488791354E-8,502.216024999999392268317645,0.1458669055039623602574930176,1
2024-01-01 02:01:00,1004.233380544824793195620708,0.0721714545659244721323652811,0,838.0644562369689762093780658,0.0002289647198414207380438044276,0.000001060613231675943216523718403,497.3831036738439936587892614,0.1479655482798849147788297373,1
2024-01-01 02:02:00,1004.084080154657509044971631,0.0721714545659244721323652811,0,837.9649965556200303570587608,0.0008188495735124787199329594991,0.000002224032006658595179676052775,493.7590469155855537920217217,0.1495398058178725605012224313,1
2024-01-01 02:03:00,1003.983055259018399112791212,0.0721714545659244721323652811,0,837.8971904937926132343118960,0.0008188495735124787199329594991,0.000002774245602150297507367192719,491.3433110487626668896861831,0.1505894420324190030293397628,1
2024-01-01 02:04:00,1003.370392605953920699024463,0.0721714545659244721323652811,0,837.4837013919044801940636931,0.002587830953259132477376903843,0.000006701126397296076339606733191,476.853967540637909971185879,0.1568894639231576202904263079,1
2024-01-01 02:05:00,1003.370424221489693865397969,0.0721714545659244721323652811,0,837.4837330074402533604371986,0.002619446489032298850882413189,0.000006701126397296076339606733191,476.853967540637909971185879,0.1568894639231576202904263079,1
2024-01-01 02:06:00,1003.317973328448526864690375,0.0721714545659244721323652811,0,837.4478691248194492674893252,0.002620387739981437532664508689,0.000006811919296146964659297430378,475.6469146026178538938542479,0.157414636384352792305807277,1
2024-01-01 02:07:00,1003.317991511683462965187652,0.0721714545659244721323652811,0,837.4478873080543853679866023,0.002638570974917538029941603245,0.000006811919296146964659297430378,475.6469146026178538938542479,0.157414636384352792305807277,1
2024-01-01 02:08:00,1003.318010518726331293617157,0.0721714545659244721323652811,0,837.4479063150972536964161070,0.002657578017785866459446287273,0.000006811919296146964659297430378,475.6469146026178538938542479,0.157414636384352792305807277,1
2024-01-01 02:09:00,1003.371241033745626494077168,0.0721714545659244721323652811,0,837.4845498196961859891163975,0.003181600341432288417923288922,0.000006811919296146964659297430378,476.853967540637909971185879,0.1568894639231576202904263079,1
2024-01-01 02:10:00,1003.371381077024826287370975,0.0721714545659244721323652811,0,837.4846898629753857824102045,0.003214345385681968217788171029,0.000006858600977673265147653989463,476.853967540637909971185879,0.1568894639231576202904263079,1
2024-01-01 02:11:00,1003.371395685438073246171124,0.0721714545659244721323652811,0,837.4847044713886327412103538,0.003214345385681968217788171029,0.000006864956583570381525447065693,476.853967540637909971185879,0.1568894639231576202904263079,1
2024-01-01 02:12:00,1003.371427312563598079252213,0.0721714545659244721323652811,0,837.4847360985141575742914424,0.003230234400424759162270861603,0.000006871803681061728934008552392,476.853967540637909971185879,0.1568894639231576202904263079,1
2024-01-01 02:13:00,1003.371464191570539682783528,0.0721714545659244721323652811,0,837.4847729775210991778227577,0.003233412203373317351167399718,0.000006886465887505177656754487111,476.853967540637909971185879,0.1568894639231576202904263079,1
2024-01-01 02:14:00,1003.371551173154441919462135,0.0721714545659244721323652811,0,837.4848599591050014145013647,0.003320393787275554029774437070,0.000006886465887505177656754487111,476.853967540637909971185879,0.1568894639231576202904263079,1
2024-01-01 02:15:00,1003.371651875356747685721427,0.0721714545659244721323652811,0,837.4849606613073071807606563,0.003350929846728057843671689863,0.000006916992704056519612694069274,476.853967540637909971185879,0.1568894639231576202904263079,1
2024-01-01 02:16:00,1003.371741594699725070092429,0.0721714545659244721323652811,0,837.4850503806502845651316585,0.003416162266968142214638559683,0.000006927646101377670567021894179,476.853967540637909971185879,0.1568894639231576202904263079,1
2024-01-01 02:17:00,1002.898338661199182453867983,0.0721714545659244721323652811,0,837.1608708475944349166801772,0.003454634093546922771591625780,0.000009135809009783842553490865022,465.9926633773831793471249966,0.1616169614710017146931504229,1
2024-01-01 02:18:00,1002.898471582928854149902100,0.0721714545659244721323652811,0,837.1610037693241066127142949,0.003494790031499899939005835001,0.000009176204475037535546326408995,465.9926633773831793471249966,0.1616169614710017146931504229,1
2024-01-01 02:19:00,1002.952787536679890673523551,0.0721714545659244721323652811,0,837.1987459762937826615820266,0.004141191779085980099273428322,0.000009193467581700262125565886950,467.1992336149091843692803151,0.1610915789093096161948909629,1
2024-01-01 02:20:00,1002.952807782058195846629438,0.0721714545659244721323652811,0,837.1987662216720878346879137,0.004161437157391153205160481234,0.000009193467581700262125565886950,467.1992336149091843692803151,0.1610915789093096161948909629,1
2024-01-01 02:21:00,1002.952842737890629986707300,0.0721714545659244721323652811,0,837.1988011775045219747657756,0.004196392989825293283022400496,0.000009193467581700262125565886950,467.1992336149091843692803151,0.1610915789093096161948909629,1
2024-01-01 02:22:00,1002.952851475092875280530424,0.0721714545659244721323652811,0,837.1988099147067672685888994,0.004205130192070587106146187418,0.000009193467581700262125565886950,467.1992336149091843692803151,0.1610915789093096161948909629,1
2024-01-01 02:23:00,1002.952851969709069931415534,0.0721714545659244721323652811,0,837.1988104093229619194740094,0.004205624808265237991256168443,0.000009193467581700262125565886950,467.1992336149091843692803151,0.1610915789093096161948909629,1
2024-01-01 02:24:00,1002.900243730464136218999210,0.0721714545659244721323652811,0,837.1627759168593886818114047,0.004205624808265237991256168443,0.000009638359994498408571081223018,465.9926633773831793471249966,0.1616169614710017146931504229,1
2024-01-01 02:25:00,1002.901949387349173834306196,0.0721714545659244721323652811,0,837.1644815737444262971183906,0.004401238097004364810351953776,0.00001029591826566366673267100673,465.9926633773831793471249966,0.1616169614710017146931504229,1
2024-01-01 02:26:00,1002.902142635292795411705650,0.0721714545659244721323652811,0,837.1646748216880478745178446,0.004401238097004364810351953776,0.00001038006933522585147072251487,465.9926633773831793471249966,0.1616169614710017146931504229,1
2024-01-01 02:27:00,1002.848572575835103789757679,0.0721714545659244721323652811,0,837.1276768518027594870001493,0.004461378220899984036341106897,0.00001043026536365599480675498659,464.7861534638447892547082935,0.1621423703011652024285776528,1
2024-01-01 02:28:00,1002.848599976730367398607970,0.0721714545659244721323652811,0,837.1277042526980230958504399,0.004488779116163592886631675367,0.00001043026536365599480675498659,464.7861534638447892547082935,0.1621423703011652024285776528,1
2024-01-01 02:29:00,1002.902367977575650947013373,0.0721714545659244721323652811,0,837.1649001639709034098255672,0.004511308175685153843735939171,0.00001043026536365599480675498659,465.9926633773831793471249966,0.1616169614710017146931504229,1
2024-01-01 02:30:00,1002.902647853771834312797334,0.0721714545659244721323652811,0,837.1651800401670867756095289,0.004659745276318775891987785756,0.00001048750136971904782322924494,465.9926633773831793471249966,0.1616169614710017146931504229,1
2024-01-01 02:31:00,1002.902672874183672555282856,0.0721714545659244721323652811,0,837.1652050605789250180950501,0.004679606544747264572591148973,0.00001048974795215516231542195074,465.9926633773831793471249966,0.1616169614710017146931504229,1
2024-01-01 02:32:00,1002.902739024084958934862422,0.0721714545659244721323652811,0,837.1652712104802113976746168,0.004735035450930888390664416617,0.00001049441647895943464472065658,465.9926633773831793471249966,0.1616169614710017146931504229,1
2024-01-01 02:33:00,1002.902788474067198402650133,0.0721714545659244721323652811,0,837.1653206604624508654623276,0.004784485433170356178375243402,0.00001049441647895943464472065658,465.9926633773831793471249966,0.1616169614710017146931504229,1
